Date,Open,High,Low,Close,Adj Close,Volume
2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,270.8978271484375,37047900
2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,268.7325439453125,28922400
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,261.5781555175781,29603600
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,257.4971008300781,30000100
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,252.1188507080078,28397400
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,250.9613800048828,22491100
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,254.2142791748047,29219100
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,248.67637634277344,24990900
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,249.6143341064453,21190000
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,248.87594604492188,22491000
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,245.73281860351562,27565300
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,250.562255859375,24808200
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,254.73312377929688,30760100
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,256.3096923828125,24109800
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,253.59561157226562,21473200
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,253.1466064453125,17340200
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,251.76962280273438,26653400
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,248.04774475097656,28333900
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,253.36611938476562,33339700
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,260.2211608886719,33620300
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,264.8609924316406,46028000
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,275.5975341796875,54768800
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,278.8204650878906,69527400
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,271.6361999511719,43466600
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,273.18280029296875,34558700
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,271.6960754394531,34873300
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,277.0543518066406,36610900
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,279.9580078125,28172000
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,275.7771301269531,26840200
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,274.6296691894531,21878600
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,279.89813232421875,25087000
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,283.4303894042969,25053400
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,287.6711120605469,32766000
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,286.6034851074219,24883300
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,286.5535583496094,25824300
2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,283.7197570800781,22064800
2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,290.96392822265625,29770300
2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,288.7587585449219,23103000
2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,282.2130432128906,27276600
2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,282.8716125488281,27403400
2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,289.207763671875,24222700
2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,285.515869140625,20987900
2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,288.1700439453125,23836200
2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,287.740966796875,20161800
2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,287.8208312988281,17150300
2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,285.48590087890625,23244400
2023-04-21,285.010009765625,286.2699890136719,283.05999755859375,285.760009765625,285.1366882324219,21676400
2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,281.1553649902344,26611000
2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,274.8192443847656,45772200
2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,294.7257080078125,64599200
2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,304.1650695800781,46462600
2023-04-28,304.010009765625,308.92999267578125,303.30999755859375,307.260009765625,306.58978271484375,36446700
2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,304.89349365234375,21294100
2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,304.7438049316406,26404400
2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,303.73602294921875,22360800
2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,304.7438049316406,22519900
2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,309.9723815917969,28181200
2023-05-08,310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,307.97674560546875,21318600
2023-05-09,308.0,310.0400085449219,306.30999755859375,307.0,306.3303527832031,21340800
2023-05-10,308.6199951171875,313.0,307.6700134277344,312.30999755859375,311.6287536621094,30078000
2023-05-11,310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,309.43353271484375,31680200
2023-05-12,310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,308.2960510253906,19758100
2023-05-15,309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,308.78497314453125,16336500
2023-05-16,309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,311.05999755859375,26730300
2023-05-17,312.2900085449219,314.42999267578125,310.739990234375,314.0,314.0,24315000
2023-05-18,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,318.5199890136719,27276000
2023-05-19,316.739990234375,318.75,316.3699951171875,318.3399963378906,318.3399963378906,27529500
2023-05-22,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,321.17999267578125,24115700
2023-05-23,320.0299987792969,322.7200012207031,315.25,315.260009765625,315.260009765625,30797200
2023-05-24,314.7300109863281,316.5,312.6099853515625,313.8500061035156,313.8500061035156,23384900
2023-05-25,323.239990234375,326.8999938964844,320.0,325.9200134277344,325.9200134277344,43301700
2023-05-26,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,332.8900146484375,36630600
2023-05-30,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,331.2099914550781,29503100
2023-05-31,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,328.3900146484375,45950600
2023-06-01,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,332.5799865722656,26773900
2023-06-02,334.25,337.5,332.54998779296875,335.3999938964844,335.3999938964844,25864000
2023-06-05,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,335.94000244140625,21307100
2023-06-06,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,333.67999267578125,20396200
2023-06-07,331.6499938964844,334.489990234375,322.5,323.3800048828125,323.3800048828125,40717100
2023-06-08,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,325.260009765625,23277700
2023-06-09,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,326.7900085449219,22514900
2023-06-12,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,331.8500061035156,24260300
2023-06-13,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,334.2900085449219,22951300
2023-06-14,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,337.3399963378906,26003800
2023-06-15,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,348.1000061035156,38899100
2023-06-16,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,342.3299865722656,46533600
2023-06-20,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,338.04998779296875,26375400
2023-06-21,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,333.55999755859375,25117800
2023-06-22,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,339.7099914550781,23556800
2023-06-23,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,335.0199890136719,23084700
2023-06-26,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,328.6000061035156,21520600
2023-06-27,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,334.57000732421875,24354100
2023-06-28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,335.8500061035156,20259500
2023-06-29,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,335.04998779296875,16997000
2023-06-30,337.75,342.7300109863281,337.20001220703125,340.5400085449219,340.5400085449219,26823800
2023-07-03,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,337.989990234375,12508700
2023-07-05,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,338.1499938964844,18172400
2023-07-06,337.29998779296875,342.989990234375,335.5,341.2699890136719,341.2699890136719,28161200
2023-07-07,339.32000732421875,341.7900085449219,337.0,337.2200012207031,337.2200012207031,21185300
2023-07-10,334.6000061035156,335.2300109863281,327.5899963378906,331.8299865722656,331.8299865722656,32791400
2023-07-11,331.05999755859375,332.8599853515625,327.0,332.4700012207031,332.4700012207031,26698200
2023-07-12,336.6000061035156,341.6499938964844,335.6700134277344,337.20001220703125,337.20001220703125,29995300
2023-07-13,339.55999755859375,343.739990234375,339.0199890136719,342.6600036621094,342.6600036621094,20567200
2023-07-14,347.5899963378906,351.42999267578125,344.30999755859375,345.239990234375,345.239990234375,28302200
